1o. Agrupamento,REF PRINCIPAL,Código,Recurso,Descrição,qnt,Produto
28/11/2023,CBH7-2E FO SS RS/RD/(T) M21,,033058AN ,CAÇAMBA COMPLETA FO AZUL [CBH7-2E M22] Flag Romaneio,1,"Carreta Hidráulica 7t (9m3) RS/RD de 2 Eixos [CHASSI TANDEM] - FORRAGEIRA - Molas, Freios e Pneus não Incluídos"
28/11/2023,CBH7-2E FO SS RS/RD/(T) M21,,029520AN ,ESPAÇADOR AZUL [CBH M18] Flag Romaneio,1,"Carreta Hidráulica 7t (9m3) RS/RD de 2 Eixos [CHASSI TANDEM] - FORRAGEIRA - Molas, Freios e Pneus não Incluídos"
28/11/2023,CBH7-2E FO SS RS/RD/(T) M21,,030587AN ,TAMPA LATERAL SUPERIOR AZUL [CBH6/CBH7] Flag Romaneio,2,"Carreta Hidráulica 7t (9m3) RS/RD de 2 Eixos [CHASSI TANDEM] - FORRAGEIRA - Molas, Freios e Pneus não Incluídos"
28/11/2023,CBH7-2E FO SS RS/RD/(T) M21,,030599AN ,TAMPA LATERAL INFERIOR LE AZUL [CBH6/CBH7] Flag Romaneio,1,"Carreta Hidráulica 7t (9m3) RS/RD de 2 Eixos [CHASSI TANDEM] - FORRAGEIRA - Molas, Freios e Pneus não Incluídos"
28/11/2023,CBH7-2E FO SS RS/RD/(T) M21,,030732AN ,TAMPA LATERAL INFERIOR LD AZUL [CBH6/CBH7] Flag Romaneio,1,"Carreta Hidráulica 7t (9m3) RS/RD de 2 Eixos [CHASSI TANDEM] - FORRAGEIRA - Molas, Freios e Pneus não Incluídos"
28/11/2023,CBH7-2E FO SS RS/RD/(T) M21,,031228AN ,TAMPA TRASEIRA FO AZUL [CBH M18] Flag Romaneio,1,"Carreta Hidráulica 7t (9m3) RS/RD de 2 Eixos [CHASSI TANDEM] - FORRAGEIRA - Molas, Freios e Pneus não Incluídos"
28/11/2023,CBH7-2E FO SS RS/RD/(T) M21,,031230AN ,FECHAMENTO DIANTEIRO SUPERIOR AZUL [CBH M19] Flag Romaneio,1,"Carreta Hidráulica 7t (9m3) RS/RD de 2 Eixos [CHASSI TANDEM] - FORRAGEIRA - Molas, Freios e Pneus não Incluídos"
28/11/2023,CBH7-2E FO SS RS/RD/(T) M21,,031289AN ,FUEIRO FO LD AZUL [CBH M18] Flag Romaneio,1,"Carreta Hidráulica 7t (9m3) RS/RD de 2 Eixos [CHASSI TANDEM] - FORRAGEIRA - Molas, Freios e Pneus não Incluídos"
28/11/2023,CBH7-2E FO SS RS/RD/(T) M21,,031290AN ,FUEIRO FO LE AZUL [CBH M18] Flag Romaneio,1,"Carreta Hidráulica 7t (9m3) RS/RD de 2 Eixos [CHASSI TANDEM] - FORRAGEIRA - Molas, Freios e Pneus não Incluídos"
28/11/2023,CBH7-2E FO SS RS/RD/(T) M21,,033054AN ,CAÇAMBA SIMPLES FO AZUL [CBH7-2E M22] Flag Romaneio,1,"Carreta Hidráulica 7t (9m3) RS/RD de 2 Eixos [CHASSI TANDEM] - FORRAGEIRA - Molas, Freios e Pneus não Incluídos"
28/11/2023,CBH7-2E FO SS RS/RD/(T) M21,,023589CO ,IÇAMENTO COMPLETO SS CINZA [CBH/CBHM/FTC-2E] Flag Romaneio,1,"Carreta Hidráulica 7t (9m3) RS/RD de 2 Eixos [CHASSI TANDEM] - FORRAGEIRA - Molas, Freios e Pneus não Incluídos"
28/11/2023,CBH7-2E FO SS RS/RD/(T) M21,,025840CO ,5ª RODA CINZA [CBH/CBHM-2E] Flag Romaneio,1,"Carreta Hidráulica 7t (9m3) RS/RD de 2 Eixos [CHASSI TANDEM] - FORRAGEIRA - Molas, Freios e Pneus não Incluídos"
30/11/2023,FTC6500 CS RS/RS P750(I) M22,,619363M17 ,"FTC6500 CS M17 ""IÇAMENTO LONGO"" [CHASSI COM RODAS PARA CARRETA TANQUE 6,0T] Flag Romaneio",1,Carreta Tanque (6500L) RS/RS de 2 Eixos - TANQUE - C/ MOLAS + PNEUS - Freios não Incluídos
30/11/2023,FTC6500 CS RS/RS P750(I) M22,,023589CO ,IÇAMENTO COMPLETO SS CINZA [CBH/CBHM/FTC-2E] Flag Romaneio,1,Carreta Tanque (6500L) RS/RS de 2 Eixos - TANQUE - C/ MOLAS + PNEUS - Freios não Incluídos
30/11/2023,FTC6500 CS RS/RS P750(I) M22,,029656CO ,FEIXE DE MOLAS 12 LAMINAS CINZA [ER6],4,Carreta Tanque (6500L) RS/RS de 2 Eixos - TANQUE - C/ MOLAS + PNEUS - Freios não Incluídos
30/11/2023,FTC6500 CS RS/RS P750(I) M22,,029989CO ,5ª RODA CINZA [F4/6] Flag Romaneio,1,Carreta Tanque (6500L) RS/RS de 2 Eixos - TANQUE - C/ MOLAS + PNEUS - Freios não Incluídos
30/11/2023,FTC6500 CS RS/RS P750(I) M22,,032763CO ,CHASSI SIMPLES CS CINZA [FTC 6500 M17] Flag Romaneio,1,Carreta Tanque (6500L) RS/RS de 2 Eixos - TANQUE - C/ MOLAS + PNEUS - Freios não Incluídos
