carreta,codigo,desc,item_code,qt,item_description,tipo
,622834M19,"622834M19 - CBH6,0 SS RD M19 LARANJA - FORRRAGEIRA (ABL) - MANGUEIRAS MAIORES - PNEUS 750 (CARRETA BASCULANTE HIDRÁULICA 6,0T)",240485,1,CIL. COMPL. CBHM / 6000,cilindro
CBHM6000 UG SS T M20,619622M20,"619622M20 - CBHM 6000 SS TANDEM M20 LARANJA (CARRETA BASCULANTE HIDRÁULICA 7,0T)",240485,1,CIL. COMPL. CBHM / 6000,cilindro
,622827M19,"622827M19 - CBH6,0 SS RD M19 LARANJA - FORRAGEIRA (ABL) - MANGUEIRAS MAIORES (CARRETA BASCULANTE HIDRÁULICA 6,0T)",240485,1,CIL. COMPL. CBHM / 6000,cilindro
CBH7 FO SS RD P700(R) M21,622909M21,"622909M21 - CBH6,0 SS RD M21 - LARANJA - FORR (ABL) - PNEUS 700(R) (CARRETA BASCULANTE HIDRAULICA 6TON)",240485,2,CIL. COMPL. CBHM / 6000,cilindro
,622333M19,"622333M19 - CBH6,0 SS RD M19 LARANJA - FORRRAGEIRA (ABL) (CARRETA BASCULANTE HIDRÁULICA 6,0T)",240485,2,CIL. COMPL. CBHM / 6000,cilindro
,622744M20,"622744M20 - CBH6,0 SS RD M20 LARANJA - USO GERAL (TRS) - PNEUS 700 (CARRETA BASCULANTE HIDRAULICA 6TONELADAS)",240485,2,CIL. COMPL. CBHM / 6000,cilindro
,622898M20VJ,"622898M20VJ - CBH6,0 SS TANDEM M20 VERDE - FORRAGEIRA (ABL) - PNEUS 700(R) (CARRETA BASCULANTE HIDRAULICA 6,0T)",240485,2,CIL. COMPL. CBHM / 6000,cilindro
,622881M20,"622881M20VJ - CBH6,0 SC TANDEM M20 VERDE - FORRAGEIRA (ABL) - MANGUEIRAS MAIORES (CARRETA BASCULANTE HIDRÁULICA 6,0T)",240485,2,CIL. COMPL. CBHM / 6000,cilindro
CBH7 UG SS RD P750(R) M21,622616M21,"622616M21 - CBH6,0 SS RD M21 LARANJA - USO GERAL - PNEUS 750(R) (CARRETA BASCULANTE HIDRÁULICA 6,0T)",240485,2,CIL. COMPL. CBHM / 6000,cilindro
,622781M20AN,"622781M20AN - CBH6,0 SS RD M20 AZUL - USO GERAL (TRS) - PNEUS 750(I) (CARRETA BASCULANTE HIDRÁULICA 6,0T)",240485,2,CIL. COMPL. CBHM / 6000,cilindro
CBH7 UG SS RD P700(R) M21,622744M21,"622744M21 - CBH6,0 SS RD M21 LARANJA - USO GERAL - PNEUS 700(R) (CARRETA BASCULANTE HIDRAULICA 6,0T)",240485,2,CIL. COMPL. CBHM / 6000,cilindro
CBH7 FO SS RD M21,622333M21,"622333M21 - CBH6,0 SS RD M21 LARANJA - FORRRAGEIRA (ABL) (CARRETA BASCULANTE HIDRÁULICA 6,0T)",240485,2,CIL. COMPL. CBHM / 6000,cilindro
CBH7 UG SS RD M21,619556M21,"619556M21 - CBH6,0 SS RD M21 LARANJA - USO GERAL (CARRETA BASCULANTE HIDRÁULICA 6,0T)",240485,2,CIL. COMPL. CBHM / 6000,cilindro
CBH7 UG SS RD P750(I) M21,622928M21,"622928M21VJ - CBH6,0 SS RD M21 VERDE - USO GERAL - PNEUS 750(I) (CARRETA BASCULANTE HIDRÁULICA 6,0T)",240485,2,CIL. COMPL. CBHM / 6000,cilindro
,622964M21,"622964M21VJ - CBH6,0 SS RD M21 VERDE - FORRAGEIRA (ABL) - PNEUS 750(I) (CARRETA BASCULANTE HIDRAULICA 6,0T)",240485,2,CIL. COMPL. CBHM / 6000,cilindro
CBH7 FO SS RD P750(R) M21,622355M21,"622355M21 - CBH6,0 SS RD M21 LARANJA - FORRAGEIRA (ABL) - PNEUS 750(R) (CARRETA BASCULANTE HIDRAULICA 6,0T)",240485,2,CIL. COMPL. CBHM / 6000,cilindro
CBH7 FO SC T MM P750(R) M21,622950M21,"622950M21 - CBH6,0 SC TANDEM M21 LARANJA - FORRAGEIRA (ABL) - MANG. MAIORES - PNEUS 750(R) (CARRETA BASCULANTE HIDRÁULICA 6,0T)",240485,2,CIL. COMPL. CBHM / 6000,cilindro
CBH7 FO SS T MM M21,622820M21,"622820M21 - CBH6,0 SS TANDEM M21 LARANJA - FORRAGEIRA (ABL) - MANGUEIRAS MAIORES (CARRETA BASCULANTE HIDRÁULICA 6,0T)",240485,2,CIL. COMPL. CBHM / 6000,cilindro
CBHM6000 UG SS T MM M20,622913M20,"622913M20 - CBHM 6000 SS TANDEM M20 LARANJA - MANGUEIRAS MAIORES (CARRETA BASCULANTE HIDRÁULICA 7,0T)",240485,2,CIL. COMPL. CBHM / 6000,cilindro
,622962M17,"622962M17VJ - CBHM 6000 SS RD M17 VERDE - MANG. MAIORES (CARRETA BASCULANTE HIDRÁULICA 7,0T)",240485,2,CIL. COMPL. CBHM / 6000,cilindro
,622982M17,"622982M17 - CBHM 6000 SC RD M17 LARANJA - MANG. MAIORES - PNEUS 750(I) (CARRETA BASCULANTE HIDRÁULICA 7,0T)",240485,2,CIL. COMPL. CBHM / 6000,cilindro
CBH7 FO SC RD MM M21,622837M21,"622837M21 - CBH6,0 SC RD M21 LARANJA - FORRAGEIRA (ABL) - MANGUEIRAS MAIORES (CARRETA BASCULANTE HIDRÁULICA 6,0T)",240485,2,CIL. COMPL. CBHM / 6000,cilindro
,622998M21,"622998M21 - CBH6,0 SS TANDEM M21 LARANJA - FORRAGEIRA (ABL) - PNEUS 750(I) (CARRETA BASCULANTE HIDRÁULICA 6,0T)",240485,2,CIL. COMPL. CBHM / 6000,cilindro
,623008M21,"623008M21AV - CBH6,0 SS RD M21 AMARELA - FORRAGEIRA (ABL)- MANG MAIORES - PNEUS 750(I) (CARRETA BASCULANTE HIDRAULICA 6,0T)",240485,2,CIL. COMPL. CBHM / 6000,cilindro
CBH7 UG SS T M21,622811M21,"622811M21 - CBH6,0 SS TANDEM M21 LARANJA - USO GERAL (CARRETA BASCULANTE HIDRÁULICA 6,0T)",240485,2,CIL. COMPL. CBHM / 6000,cilindro
CBH7 FO SS T M21,622398M21,"622398M21 - CBH6,0 SS TANDEM M21 LARANJA - FORRAGEIRA (ABL) (CARRETA BASCULANTE HIDRÁULICA 6,0T)",240485,2,CIL. COMPL. CBHM / 6000,cilindro
CBH7 FO SS T P700(R) M21,622898M21,622898M21 - CBH7 SS TANDEM M21 LARANJA - FORRAGEIRA (ABL) - PNEUS 700(R) (CARRETA BASCULANTE HIDRAULICA 7T),240485,2,CIL. COMPL. CBHM / 6000,cilindro
CBH7 FO SS T 1M M21,,"CBH7 FO SS T 1M M21 - Carreta Hidráulica 7t (6m3) de Eixo Tandem - FORRAGEIRA 1M - Molas, Freios e Pneus não Incluídos",240485,2,CIL. COMPL. CBHM / 6000,cilindro
CBH7 FO SC RD MM P700(R) M21,,CBH7 FO SC RD MM P700(R) M21 VM - Carreta Hidráulica 7t (9m3) RD de 1 Eixo - FORRAGEIRA - C/ FREIOS + MANG MAIORES + PNEUS - Molas não Incluídas,240485,2,CIL. COMPL. CBHM / 6000,cilindro
CBH7 FO SC T MM P700(R) M21 VM,,CBH7 FO SC T MM P700(R) M21 VM - Carreta Hidráulica 7t (9m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS + MANG MAIORES + PNEUS - Molas não Incluídas,240485,2,CIL. COMPL. CBHM / 6000,cilindro
CBH7 FO SS T MM P750(I) M21,,CBH7 FO SS T MM P750(I) M21 - Carreta Hidráulica 7t (9m3) de Eixo Tandem - FORRAGEIRA - C/ MANG MAIORES + PNEUS 750(I) - Molas e Freios não Incluídos,240485,2,CIL. COMPL. CBHM / 6000,cilindro
CBHM6000 UG SS T P750(I) M20,,CBHM6000 UG SS T P750(I) M20 - Carreta Hidráulica 7t (6m3) de Eixo Tandem - USO GERAL - C/ PNEUS 750(I) - Molas e Freios não Incluídos,240485,2,CIL. COMPL. CBHM / 6000,cilindro
CBHM6000 UG SS RD MM M17,,"CBHM6000 UG SS RD MM M17 - Carreta Hidráulica 7t (6m3) RD de 1 Eixo - USO GERAL - MANG MAIORES - Molas, Freios e Pneus não Incluídos+",240485,2,CIL. COMPL. CBHM / 6000,cilindro
CBH7 FO SS RD MM M21,,"CBH7 FO SS RD MM M21 - Carreta Hidráulica 7t (9m3)RD de 1 Eixo - FORRAGEIRA - C/ MANG MAIORES - Molas, Freios e Pneus não Incluídos",240485,2,CIL. COMPL. CBHM / 6000,cilindro
CBH7 FO SS RD MM P750(I) M21,,CBH7 FO SS RD MM P750(I) M21 - Carreta Hidráulica 7t (9m3)RD de 1 Eixo - FORRAGEIRA - C/ MANG MAIORES + PNEUS 750(I) - Molas e Freios não Incluídos,240485,2,CIL. COMPL. CBHM / 6000,cilindro
CBH7 FO SS T P750(R) M21,,CBH7 FO SS T P750(R) M21 - Carreta Hidráulica 7t (9m3) de Eixo Tandem - FORRAGEIRA - C/ PNEUS 750(R) - Molas e Freios não Incluídos,240485,2,CIL. COMPL. CBHM / 6000,cilindro
CBH7 FO SS T P750(I) M21,,CBH7 FO SS T P750(I) M21 - Carreta Hidráulica 7t (9m3) Eixo Tandem - FORRAGEIRA - C/ PNEUS - Molas e Freios não Incluídos,240485,2,CIL. COMPL. CBHM / 6000,cilindro
CBH7 FO SS RD P750(I) M21,,CBH7 FO SS RD P750(I) M21 - Carreta Hidráulica 7t (9m3) RD de 1 Eixo - FORRAGEIRA - C/ PNEUS - Molas e Freios não Incluídos,240485,1,CIL. COMPL. CBHM / 6000,cilindro
CBHM6000 UG SC RD MM P750(I) M17,,CBHM6000 UG SC RD MM P750(I) M17 - Carreta Hidráulica 7t (6m3) RD de 1 Eixo - USO GERAL - C/ FREIOS + MANG MAIORES + PNEUS - Molas não Incluídos,240485,2,CIL. COMPL. CBHM / 6000,cilindro
"CBH7 FO SS T R15,5 P400 M21",,"CBH7 FO SS T R15,5 P400 M21 - Carreta Hidráulica 7t (9m3) de Eixo Tandem - FORRAGEIRA - RODA 15,5"" - C/ PNEUS 400/60 - Molas, Freios não Incluídos",240485,2,CIL. COMPL. CBHM / 6000,cilindro
CBHM10000 SS RD P750(I) M17,,CBHM10000 SS RD P750(I) M17 - Carreta Hidráulica 7t (10m3) RD de 1 Eixo – FORRAGEIRO - C/ PNEUS - Molas e Freios não Incluídos,240485,1,CIL. COMPL. CBHM / 6000,cilindro
CBH7 FO+UG SS RD P750(I) M21,,CBH7 FO+UG SS RD P750(I) M21 - Carreta Hidráulica 7t (9m3) RD de 1 Eixo - FORRAGEIRA - C/ PNEUS - C/ KIT TAMPA USO GERAL - Molas e Freios não Incluídos,240485,2,CIL. COMPL. CBHM / 6000,cilindro
CBH7 UG SS RDC P750(I) M21,,Carreta Hidráulica 7t (4m3) RDC de 1 Eixo - USO GERAL - C/ PNEUS - Molas e Freios não Incluídos,240485,2,CIL. COMPL. CBHM / 6000,cilindro
CBHM10000 SS T P750(I) M20,,"Carreta Hidráulica 7t (10m3) Eixo Tandem – FORRAGEIRO - C/ PNEUS - Molas, Freios não Incluídos",240485,2,CIL. COMPL. CBHM / 6000,cilindro
CBHM6000 UG SC RD P750(I) M17,,Carreta Hidráulica 7t (6m3) RD de 1 Eixo - USO GERAL - C/ FREIOS + PNEUS - Molas não Incluídas,240485,2,CIL. COMPL. CBHM / 6000,cilindro
CBHM6000 UG SS RD P750(I) M17,,Carreta Hidráulica 7t (6m3) RD de 1 Eixo - USO GERAL - C/ PNEUS - Molas e Freios não Incluídos,240485,2,CIL. COMPL. CBHM / 6000,cilindro
CBHM10000 SS RD M17,,"Carreta Hidráulica 7t (10m3) RD de 1 Eixo – FORRAGEIRO - Molas, Freios e Pneus não Incluídos",240485,2,CIL. COMPL. CBHM / 6000,cilindro
CBHM6000 CF SC RD MM M21,622808M21,622808M21 - CBHM 6000 CAFEEIRA SC RD M21 LARANJA - MANGUEIRAS MAIORES (CARRETA BASCULANTE HIDRÁULICA),240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBHM6000 CF SC T MM M21,622832M21,CBHM 6000 CAFEEIRA SC TANDEM M21 LARANJA - MANGUEIRAS MAIORES (CARRETA BASCULANTE HIDRÁULICA),240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
,622865M21,622865M21VM - CBHM 6000 CAFEEIRA SC RD M21 VERMELHA - MANGUEIRAS MAIORES - PNEUS 700 (CARRETA BASCULANTE HIDRÁULICA),240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBHM6000 CF SC RD MM P750 M21,622583M21,622583M21 - CBHM 6000 CAFEEIRA SC RD M21 LARANJA - MANGUEIRAS MAIORES - PNEUS 750 (CARRETA BASCULANTE HIDRÁULICA),240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBHM6000 CF SS T MM M21,622825M21,622825M21 - CBHM 6000 CAFEEIRA SS TANDEM M21 LARANJA - MANGUEIRAS MAIORES (CARRETA BASCULANTE HIDRÁULICA),240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBHM6000 CF SC RD M21,622578M21,622578M21 - CBHM 6000 CAFEEIRA SC RD M21 LARANJA (CARRETA BASCULANTE HIDRÁULICA),240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
,622919M21,622919M21VJ - CBHM 6000 CAFEEIRA SS RD M21 VERDE - MANGUEIRAS MAIORES (CARRETA BASCULANTE HIDRÁULICA),240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBHM6000 CF SS RD P750 M21,622562M21,622562M21 - CBHM 6000 CAFEEIRA SS RD M21 LARANJA - PNEUS 750 (CARRETA BASCULANTE HIDRÁULICA),240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBHM6000 CF SC RD MM P750(I) M21,622925M21,622925M21 - CBHM 6000 CAFEEIRA SC RD M21 LARANJA - MANG. MAIORES - PNEUS 750(I) (CARRETA BASCULANTE HIDRÁULICA),240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBHM6000 CF SS RD M21,622574M21,622574M21 - CBHM 6000 CAFEEIRA SS RD M21 LARANJA (CARRETA BASCULANTE HIDRÁULICA),240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
,622988M21,622988M21VM - CBHM 6000 CAFEEIRA SS RD M21 VERMELHA - MANG. MAIORES - PNEUS 750(I) (CARRETA BASCULANTE HIDRÁULICA),240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
,622979M21,622979M21VM - CBHM 6000 CAFEEIRA SS RD M21 VERMELHA - PNEUS 700(R) - MANGUEIRAS MAIORES (CARRETA BASCULANTE HIDRÁULICA),240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBHM6000 CA SC RD MM P700(R) M21,,CBHM6000 CA SC RD MM P700(R) M21 AN - Carreta Hidráulica 5t (6m3) RD de 1 Eixo - CAFEEIRA - C/ FREIOS + MANG MAIORES + PNEUS - AZUL - Molas não Incluídas,240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBH6 UG SS RD P700(R) M22,,CBH6 UG SS RD P700(R) M22 - Carreta Hidráulica 6t (4m3) RD de 1 Eixo – USO GERAL - C/ PNEUS - Molas e Freios não Incluídos,240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBHM6000 CA SS RD MM M21,,"CBHM6000 CA SS RD MM M21 - Carreta Hidráulica 5t (6m3) RD de 1 Eixo - CAFEEIRA - C/ MANG MAIORES - Molas, Freios e Pneus não Incluídos",240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBHM6000 CA SS T MM M21,,"CBHM6000 CA SS T MM M21 - Carreta Hidráulica (6m3) de Eixo Tandem - CAFEEIRA - C/ MANGUEIRAS MAIORES - Molas, Freios e Pneus não Incluídos",240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBHM6000 CA SC RD ABA MM P700(R) M21 VJ,,CBHM6000 CA SC RD ABA MM P700(R) M21 VJ - Carreta Hidráulica 5t (6m3) RD de 1 Eixo - CAFEEIRA - C/ FREIOS + ABAS LATERAIS + MANG MAIORES + PNEUS - VERDE - Molas não Incluídas,240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBH6 FO SC RD M22,,CBH6 FO SC RD M22 - Carreta Hidráulica 6t (9m3) RD de 1 Eixo – FORRAGEIRA - C/ FREIOS - Pneus não Incluídos,240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBH6 FO-1M SS RD P700(R) M22,,CBH6 FO-1M SS RD P700(R) M22 - Carreta Hidráulica 6t (6m3) RD de 1 Eixo – FORRAGEIRA 1M - C/ PNEUS - Molas e Freios não Incluídos,240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBHM6000 CA SC RD MM M21,,CBHM6000 CA SC RD MM M21 - Carreta Hidráulica (6m3) RD de 1 Eixo - CAFEEIRA - C/ FREIOS + MANG MAIORES - Molas e Pneus não Incluídos,240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBHM6000 CA SC RD MM P750(I) M21,,CBHM6000 CA SC RD MM P750(I) M21 - Carreta Hidráulica (6m3) RD de 1 Eixo - CAFEEIRA - C/ FREIOS + MANG MAIORES + PNEUS 750(I) - Molas não Incluídas,240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBHM6000 CA SC T MM M21,,CBHM6000 CA SC T MM M21 - Carreta Hidráulica (6m3) de Eixo Tandem - CAFEEIRA - C/ FREIOS + MANG MAIORES - Molas e Pneus não Incluídas,240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBH6 FO SS RD M22,,"CBH6 FO SS RD M22 - Carreta Hidráulica 6t (9m3) RD de 1 Eixo – FORRAGEIRA - Molas, Freios e Pneus não Incluídos",240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBH6 FO SS RD P700(R) M22,,"CBH6 FO SS RD P700(R) M22 - Carreta Hidráulica 6t (9m3) RD de 1 Eixo – FORRAGEIRA - C/ PNEUS - Molas, Freios não Incluídos",240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBH6 FO SS T MM P750(I) M22,,CBH6 FO SS T MM P750(I) M22 - Carreta Hidráulica 6t (9m3) de Eixo Tandem – FORRAGEIRA - C/ MANG. MAIORES + PNEUS 750(I) - Molas e Freios não Incluídos,240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBHM6000 CA SS RD MM P750(I) M21,,CBHM6000 CA SS RD MM P750(I) M21 - Carreta Hidráulica (6m3) RD de 1 Eixo - CAFEEIRA - C/ MANG. MAIORES + PNEUS 750(I) - Molas e Freios não Incluídos,240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBH6 UG SS RD M22,,"CBH6 UG SS RD M22 - Carreta Hidráulica 6t (4m3) RD de 1 Eixo – USO GERAL - Molas, Freios e Pneus não Incluídos",240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBH6 UG SS RD P750(I) M22,,CBH6 UG SS RD P750(I) M22 - Carreta Hidráulica 6t (4m3) RD de 1 Eixo – USO GERAL - C/ PNEUS 750(I) - Molas e Freios não Incluídos,240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBHM6000 CA SS RD MM M21,,"CBHM6000 CA SS RD MM M21 - Carreta Hidráulica (6m3) RD de 1 Eixo - CAFEEIRA - C/ MANG MAIORES - Molas, Freios e Pneus não Incluídos",240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBH6 FO SC RD MM M22,,CBH6 FO SC RD MM M22 - Carreta Hidráulica 6t (9m3) RD de 1 Eixo – FORRAGEIRA - C/ FREIOS + MANG MAIORES - Pneus não Incluídos,240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBH6 FO-1M SS T M22,,"CBH6 FO-1M SS T M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - Molas, Freios e Pneus não Incluídos",240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBH6 FO-1M SS RD MM M22,,"CBH6 FO-1M SS RD MM M22 - Carreta Hidráulica 6t (6m3) RD de 1 Eixo – FORRAGEIRA 1M - C/ MANG MAIORES - Molas, Freios e Pneus não Incluídos",240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBHM6000 CA SS RD P750(I) M21,,CBHM6000 CA SS RD P750(I) M21 - Carreta Hidráulica (6m3) RD de 1 Eixo - CAFEEIRA - C/ PNEUS - Molas e Freios não Incluídos,240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBHM6000 CA SC RD ABA MM P750(I) M21,,CBHM6000 CA SC RD ABA MM P750(I) M21 VJ - Carreta Hidráulica (6m3) RD de 1 Eixo - CAFEEIRA - C/ FREIOS + ABAS LATERAIS + MANG MAIORES + PNEUS - Molas não Incluídas,240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBHM6000 CA SC RD M21,,CBHM6000 CA SC RD M21 - Carreta Hidráulica (6m3) RD de 1 Eixo - CAFEEIRA - C/ FREIOS - Molas e Pneus não Incluídos,240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBH6 FO SS T MM M22,,"Carreta Hidráulica 6t (9m3) de Eixo Tandem – FORRAGEIRA - C/ MANG. MAIORES - Molas, Freios e Pneus não Incluídos",240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBH6 FO SS RD MM P750(I) M22,,CBH6 FO SS RD MM P750(I) M22 - Carreta Hidráulica 6t (9m3) RD de 1 Eixo – FORRAGEIRA - MANGUEIRAS MAIORES - PNEUS 750(I) - Molas e Freios não Incluídos,240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBH6 FO SS RD P750(I) M22,,"CBH6 FO SS RD P750(I) M22 - Carreta Hidráulica 6t (9m3) RD de 1 Eixo – FORRAGEIRA - PNEUS - Molas, Freios não Incluídos",240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBH6 FO SS T P750(I) M22,,"CBH6 FO SS T P750(I) M22 - Carreta Hidráulica 6t (9m3) de Eixo Tandem – FORRAGEIRA - C/ PNEUS - Molas, Freios não Incluídos",240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBH6 FO-1M SS T P750(I) M22,,"CBH6 FO-1M SS T P750(I) M22 - Carreta Hidráulica 6t (6m3) de Eixo Tandem – FORRAGEIRA 1M - C/ PNEUS - Molas, Freios e Pneus não Incluídos",240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBHM6000 CA SS RD ABA MM P750(I) M21,,CBHM6000 CA SS RD ABA MM P750(I) M21 - Carreta Hidráulica (6m3) RD de 1 Eixo - CAFEEIRA - C/MANGUEIRAS MAIORES - C/ ABAS + PNEUS - Molas e Freios não Incluídos,240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBH6 FO SC RD MM P750(I) M22,,CBH6 FO SC RD MM P750(I) M22 - Carreta Hidráulica 6t (9m3) RD de 1 Eixo – FORRAGEIRA - C/ FREIOS + MANG MAIORES + PNEUS,240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBHM6000 CA SC RD P750(I) M21,,CBHM6000 CA SC RD P750(I) M21 - Carreta Hidráulica (6m3) RD de 1 Eixo - CAFEEIRA - C/ FREIOS + PNEUS - Molas não Incluídas,240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBHM6000 CA SC S-E S-R M21 AN,,CBHM6000 CA SC S-E S-R M21 AN - Carreta Hidráulica (6m3) RD de 1 Eixo - CAFEEIRA - C/ FREIOS - SEM EIXO - SEM RODAS - AZUL - Molas e Pneus não Incluídos,240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBHM6000 CA SC T MM P750(I) M21,,CBHM6000 CA SC T MM P750(I) M21 - Carreta Hidráulica (6m3) de Eixo Tandem - CAFEEIRA - C/ FREIOS + MANG MAIORES - C/ PNEUS 750(I) - Molas não Incluídas,240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBH6 UG SC RD M22,,CBH6 UG SC RD M22 - Carreta Hidráulica 6t (4m3) RD de 1 Eixo – USO GERAL - C/ FREIOS - Pneus não Incluídos,240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBHM6000 CA SC RD ABA MM M21,,"CBHM6000 CA SC RD ABA MM M21 - Carreta Hidráulica (6m3) RD de 1 Eixo - CAFEEIRA - C/ FREIOS + ABAS LATERAIS + MANG MAIORES - Molas, Pneus não Incluídas",240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBH6 FO SS T TTUG P750(I) M22,,"Carreta Hidráulica 6t (9m3) de Eixo Tandem – FORRAGEIRA - C/ PNEUS + TAMPA TRAS. USO GERAL - Molas, Freios não Incluídos",240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBH6 FO SS RDC P750(I) M22,,"Carreta Hidráulica 6t (9m3) RDC de 1 Eixo – FORRAGEIRA - PNEUS - Molas, Freios não Incluídos",240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBH6 FO SS RD MM M22,,"Carreta Hidráulica 6t (9m3) RD de 1 Eixo – FORRAGEIRA - MANGUEIRAS MAIORES - Molas, Pneus e Freios não Incluídos",240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
CBHM6000 CA SS RD M21,,"CBHM6000 CA SS RD M21 - Carreta Hidráulica (6m3) RD de 1 Eixo - CAFEEIRA - Molas, Freios e Pneus não Incluídos",240640,1,"CIL. COMPL. CBHM/CBH CÓD. 4.1/2"" x 2"" x 335 mm",cilindro
